Name;MP;Area;County;Electorate;CON;LAB;LIB;UKIP;Green;NAT;MIN;OTH;CON chance;LAB chance;LIB chance;Reform chance;Green chance;NAT chance;MIN chance;OTH chance
Blackburn;Unknown (Reform gain from MIN);4;Lancashire East;73259;2130;4712;2504;13148;2454;0;7044;5424;0.001;0.025;0.003;0.901;0.004;0;0.037;0.028
Blackley and Middleton South;Unknown (Reform gain from LAB);4;Manchester North East;72097;1882;8170;2971;13885;3705;0;0;859;0;0.106;0;0.891;0.002;0;0;0
Blackpool North and Fleetwood;Unknown (Reform gain from LAB);4;Lancashire West;73339;8544;9113;2873;16965;2474;0;0;1523;0.049;0.086;0.001;0.863;0;0;0;0
Blackpool South;Unknown (Reform gain from LAB);4;Lancashire West;77459;3225;9762;2267;17314;2204;0;0;1182;0;0.081;0.001;0.918;0;0;0;0
Blaydon and Consett;Unknown (Reform gain from LAB);3;County Durham;70487;4573;12791;3246;16744;2938;0;0;1217;0.002;0.266;0;0.731;0;0;0;0
Blyth and Ashington;Unknown (Reform gain from LAB);3;Northumberland;76263;4403;11282;2607;18477;2605;0;0;1146;0.001;0.125;0;0.873;0;0;0;0
Bognor Regis and Littlehampton;Unknown (Reform gain from CON);12;South Coast;77565;11042;7721;5686;18516;3075;0;0;1810;0.126;0.029;0.005;0.838;0;0;0;0
Bolsover;Unknown (Reform gain from LAB);8;Derbyshire North;77207;6121;10232;2780;18465;3605;0;0;971;0.007;0.078;0;0.915;0;0;0;0
Bolton North East;Unknown (Reform gain from LAB);4;Manchester North West;80011;5645;9422;3213;17117;4422;0;1346;1007;0.011;0.082;0.001;0.904;0.001;0;0;0
Bolton South and Walkden;Unknown (Reform gain from LAB);4;Manchester North West;79622;3110;7937;2607;15395;3058;0;3686;731;0.002;0.07;0.002;0.925;0;0;0;0
Bolton West;Unknown (Reform gain from LAB);4;Manchester North West;74933;9277;9935;3908;14536;4511;0;0;1377;0.125;0.162;0.004;0.703;0.005;0;0;0
Bootle;Peter Dowd;4;Merseyside East and Liverpool;73037;1594;14341;3079;13596;4592;0;1083;361;0;0.534;0;0.464;0.001;0;0;0
Boston and Skegness;Richard Tice;8;Lincolnshire South;75811;8429;3319;2485;23693;1812;0;0;1834;0.005;0.001;0;0.994;0;0;0;0
Bournemouth East;Unknown (Reform gain from LAB);10;Bournemouth;72354;8291;12339;4265;13366;3720;0;0;2027;0.086;0.376;0.006;0.529;0.001;0;0;0
Bournemouth West;Unknown (Reform gain from LAB);10;Bournemouth;70259;8613;8432;4728;12341;4018;0;0;1331;0.174;0.157;0.022;0.64;0.006;0;0;0
Bracknell;Unknown (Reform gain from LAB);12;Berkshire;71656;11191;8666;5748;12861;3415;0;0;1594;0.325;0.123;0.026;0.524;0.001;0;0;0
Bradford East;Unknown (Reform gain from LAB);5;Bradford;75167;1982;6674;3280;13018;3556;0;5516;1971;0.004;0.086;0.009;0.881;0.006;0;0.012;0
Bradford South;Unknown (Reform gain from LAB);5;Bradford;71002;3270;6136;2045;14242;3118;0;428;3758;0.004;0.037;0.001;0.954;0.002;0;0;0.001
Bradford West;Unknown (Reform gain from LAB);5;Bradford;77897;1738;5181;2754;10849;4476;0;7328;2917;0.01;0.065;0.013;0.777;0.032;0;0.094;0.007
Braintree;Unknown (Reform gain from CON);9;Essex North;77781;12349;7683;4495;18901;3542;0;0;1835;0.153;0.027;0.002;0.817;0;0;0;0
Brent East;Dawn Butler;11;Brent Harrow Barnet;77257;3861;11238;5096;8565;5003;0;784;2386;0.015;0.659;0.031;0.268;0.025;0;0;0.001
Brent West;Barry Gardiner;11;Brent Harrow Barnet;79937;8868;10173;4613;9703;3710;0;2201;425;0.234;0.39;0.021;0.347;0.008;0;0;0
Brentford and Isleworth;Ruth Cadbury;11;South West London;79283;7610;12594;5272;10801;4747;0;2296;880;0.083;0.569;0.024;0.311;0.011;0;0;0
Brentwood and Ongar;Unknown (Reform gain from CON);9;Essex South West;75352;13582;6844;6667;17285;2540;0;0;1322;0.266;0.016;0.01;0.708;0;0;0;0
Bridgwater;Unknown (Reform gain from CON);10;Somerset West and Barnstaple;71571;9230;5869;5755;15770;2748;0;373;1182;0.111;0.014;0.013;0.861;0;0;0;0
Bridlington and the Wolds;Unknown (Reform gain from CON);5;East Yorkshire;72931;9871;6150;4136;18496;2233;0;0;2194;0.067;0.008;0;0.924;0;0;0;0
Brigg and Immingham;Unknown (Reform gain from CON);5;Lincolnshire North;74297;10431;6705;3198;18738;2439;0;0;1163;0.072;0.015;0.001;0.912;0;0;0;0
Brighton Kemptown and Peacehaven;Chris Ward;12;South Coast;68784;6387;11922;4523;7236;7633;0;0;2912;0.082;0.66;0.021;0.133;0.103;0;0;0
Brighton Pavilion;Siân Berry;12;South Coast;74786;3349;9936;4121;7531;24713;0;0;1695;0;0.018;0;0.005;0.976;0;0;0
Bristol Central;Carla Denyer;10;Avon North;62735;2044;9246;3303;4644;22760;0;0;1068;0;0.014;0;0.001;0.985;0;0;0
Bristol East;Unknown (Green gain from LAB);10;Avon South;75917;3944;11892;4557;8855;13371;0;0;2616;0.008;0.344;0.012;0.116;0.518;0;0;0
Bristol North East;Damien Egan;10;Avon North;70076;4846;11807;3360;11586;7183;0;0;2172;0.019;0.472;0.008;0.44;0.06;0;0;0
Bristol North West;Darren Jones;10;Avon North;74869;5841;16099;5523;10702;7991;0;0;1347;0.016;0.757;0.013;0.167;0.046;0;0;0
Bristol South;Unknown (Reform gain from LAB);10;Avon South;75533;4157;11680;3703;12533;9612;0;0;1260;0.008;0.352;0.004;0.492;0.143;0;0;0
Broadland and Fakenham;Unknown (Reform gain from CON);9;Norfolk North;76859;12543;9573;6015;15618;4071;0;0;1252;0.285;0.088;0.011;0.613;0.003;0;0;0
Bromley and Biggin Hill;Peter Fortune;11;Bexley and Bromley;70713;13058;9981;5756;12523;3721;0;0;1123;0.457;0.165;0.016;0.358;0.003;0;0;0
Bromsgrove;Unknown (Reform gain from CON);7;Worcestershire;76468;12319;7835;7848;16694;2860;0;176;2435;0.235;0.045;0.034;0.682;0.002;0;0;0
Broxbourne;Unknown (Reform gain from CON);9;Hertfordshire East;75187;11376;7282;4343;15789;3117;0;0;1245;0.22;0.028;0.002;0.748;0;0;0;0
Broxtowe;Unknown (Reform gain from LAB);8;Nottinghamshire South;71923;6997;12919;4984;15368;4003;0;410;1576;0.032;0.335;0.006;0.624;0.002;0;0;0
Buckingham and Bletchley;Unknown (Reform gain from LAB);12;Buckinghamshire North;74832;9924;11454;5533;14753;3465;0;0;1289;0.142;0.231;0.017;0.608;0.002;0;0;0
Buckinghamshire Mid;Greg Smith;12;Buckinghamshire South;75415;15479;5861;13067;13415;3444;0;0;1638;0.465;0.01;0.261;0.263;0;0;0;0
Burnley;Unknown (Reform gain from LAB);4;Lancashire East;74951;5289;6964;6740;16528;2130;0;0;1473;0.014;0.03;0.017;0.939;0;0;0;0
Burton and Uttoxeter;Unknown (Reform gain from LAB);7;Staffordshire South;77994;9584;8296;3624;17857;3358;0;2290;479;0.093;0.047;0.001;0.858;0;0;0;0
Bury North;Unknown (Reform gain from LAB);4;Manchester North East;77703;7720;12410;3365;15326;2659;0;1602;1178;0.045;0.288;0.002;0.664;0;0;0;0
Bury South;Unknown (Reform gain from LAB);4;Manchester North East;75339;6028;12281;3597;14019;3347;0;963;1085;0.022;0.369;0.001;0.606;0.001;0;0;0
Bury St Edmunds and Stowmarket;Unknown (Reform gain from LAB);9;Suffolk West and Ipswich;77599;11087;9692;5014;16023;5961;0;0;2384;0.198;0.106;0.009;0.674;0.011;0;0;0
Calder Valley;Unknown (Reform gain from LAB);5;Huddersfield and Halifax;77364;7871;14510;4283;15539;4177;0;0;1475;0.031;0.434;0.002;0.532;0.001;0;0;0
Camborne and Redruth;Unknown (Reform gain from LAB);10;Cornwall;74402;7145;12521;4833;16942;3676;0;0;1731;0.02;0.233;0.007;0.738;0.001;0;0;0
Cambridge;Daniel Zeichner;9;Cambridgeshire South;70315;3801;13193;8676;5977;8235;0;949;1529;0.01;0.694;0.145;0.047;0.103;0;0;0
Cambridgeshire North East;Unknown (Reform gain from CON);9;Cambridgeshire North;71511;10396;3869;3395;18039;2454;0;256;1704;0.094;0.002;0.001;0.902;0;0;0;0
Cambridgeshire North West;Unknown (Reform gain from LAB);9;Cambridgeshire North;75915;10299;7935;4581;16296;3953;0;0;1199;0.147;0.041;0.005;0.804;0.002;0;0;0
Cambridgeshire South;Pippa Heylings;9;Cambridgeshire South;77327;10880;5550;20158;11989;3425;0;0;1405;0.071;0.004;0.828;0.097;0;0;0;0
Cannock Chase;Unknown (Reform gain from LAB);7;Staffordshire South;76974;8343;8009;2859;19890;3111;0;0;1220;0.028;0.021;0;0.951;0;0;0;0
Canterbury;Rosie Duffield;12;Sussex East;71171;7554;13557;5055;12736;6020;0;0;1194;0.061;0.486;0.009;0.429;0.014;0;0;0
Carlisle;Unknown (Reform gain from LAB);4;Cumbria;77863;9301;9793;4215;16900;3200;0;0;1852;0.071;0.105;0.002;0.82;0.001;0;0;0
Carshalton and Wallington;Bobby Dean;11;Wimbledon and Sutton;74362;8160;4637;15262;13380;2391;0;550;869;0.037;0.003;0.608;0.351;0;0;0;0
Castle Point;Unknown (Reform gain from CON);9;Essex South East;70967;10634;5183;2833;19251;2479;0;0;1050;0.075;0.002;0.001;0.922;0;0;0;0
Chatham and Aylesford;Unknown (Reform gain from LAB);12;Medway and Maidstone;75109;8194;7340;3716;16766;3430;0;545;1167;0.056;0.035;0.006;0.902;0.001;0;0;0
Cheadle;Tom Morrison;4;Manchester East;74383;8101;6741;18431;11496;2397;0;960;638;0.025;0.012;0.815;0.148;0;0;0;0
Chelmsford;Marie Goldman;9;Essex South East;76972;12541;4086;15576;12925;2916;0;207;1470;0.217;0.003;0.514;0.266;0;0;0;0
Chelsea and Fulham;Ben Coleman;11;West London;78468;13540;14223;5835;8070;3848;0;616;571;0.415;0.512;0.01;0.058;0.005;0;0;0
Cheltenham;Max Wilkinson;10;Gloucestershire;76143;12317;2992;18719;9186;3800;0;0;1599;0.147;0.001;0.8;0.05;0.001;0;0;0
Chesham and Amersham;Sarah Green;12;Buckinghamshire South;74889;15615;3363;18774;10912;2765;0;952;760;0.298;0.001;0.627;0.073;0;0;0;0
Cheshire Mid;Unknown (Reform gain from LAB);4;Cheshire;70384;6110;12073;3681;14651;2599;0;0;1685;0.017;0.33;0;0.652;0;0;0;0
Chester North and Neston;Samantha Dixon;4;Wirral and Chester North;70215;7895;14651;3663;12334;4085;0;0;1088;0.05;0.628;0.002;0.319;0;0;0;0
Chester South and Eddisbury;Aphra Brandreth;4;Cheshire;74284;15557;10927;6597;12564;3160;0;0;2441;0.575;0.155;0.008;0.261;0;0;0;0
Chesterfield;Unknown (Reform gain from LAB);8;Derbyshire North;71654;6113;11723;3427;15466;2928;0;439;1070;0.014;0.262;0.001;0.722;0.001;0;0;0
Chichester;Jessica Brown-Fuller;12;Sussex West;78374;11441;2849;18616;14267;2792;0;0;1417;0.081;0;0.673;0.245;0;0;0;0
Chingford and Woodford Green;Unknown (Reform gain from CON);11;Lea Valley;75178;11142;8540;3781;11567;2573;0;8227;487;0.339;0.146;0.01;0.455;0.003;0;0.046;0
Chippenham;Sarah Gibson;10;Swindon and Chippenham;73876;11685;2846;16548;12906;3003;0;0;1700;0.157;0.001;0.614;0.228;0;0;0;0
Chipping Barnet;Dan Tomlinson;11;Brent Harrow Barnet;78038;12506;15360;5367;10682;4318;0;0;1238;0.252;0.594;0.009;0.141;0.003;0;0;0
Chorley;Lindsay Hoyle;4;Lancashire South;74575;1105;15167;2391;8599;4810;0;0;3902;0;0.885;0;0.108;0.004;0;0;0.001
Christchurch;Unknown (Reform gain from CON);10;Bournemouth;71064;12619;4583;8678;16126;2407;0;0;2951;0.275;0.005;0.059;0.66;0;0;0;0
Cities of London and Westminster;Rachel Blake;11;Central London;73369;10437;11919;5699;6720;3513;0;645;1012;0.332;0.569;0.023;0.069;0.005;0;0;0
Clacton;Nigel Farage;9;Essex North;78703;8623;3403;3108;27853;2325;0;0;1647;0.003;0;0;0.997;0;0;0;0
Clapham and Brixton Hill;Bell Ribeiro-Addy;11;Lambeth and Wandsworth;74435;3285;15522;7805;6299;7793;0;0;1238;0.003;0.847;0.058;0.031;0.06;0;0;0
Colchester;Unknown (Reform gain from LAB);9;Essex North;78662;6965;12381;6327;13836;3817;0;0;1014;0.042;0.374;0.024;0.555;0.005;0;0;0
Colne Valley;Unknown (Reform gain from LAB);5;Huddersfield and Halifax;72638;8695;12618;3851;14562;3875;0;0;1287;0.075;0.33;0.002;0.591;0.002;0;0;0
Congleton;Unknown (Reform gain from LAB);4;Cheshire;74243;11206;11269;5048;15164;3018;0;0;3398;0.187;0.211;0.007;0.592;0.001;0;0;0.001
Corby and East Northamptonshire;Unknown (Reform gain from LAB);8;Northamptonshire;78787;11001;12063;4076;15695;3674;0;0;1568;0.158;0.234;0;0.607;0.001;0;0;0
Cornwall North;Ben Maguire;10;Cornwall;76832;11191;2500;17242;16145;2388;0;0;1521;0.087;0;0.509;0.404;0;0;0;0
Cornwall South East;Unknown (Reform gain from LAB);10;Cornwall;72728;10437;9310;7571;16192;3335;0;0;1510;0.145;0.086;0.04;0.729;0;0;0;0
Cotswolds North;Geoffrey Clifton-Brown;10;Gloucestershire;72513;14183;5606;11752;12569;3815;0;0;1577;0.452;0.009;0.226;0.312;0;0;0;0
Cotswolds South;Roz Savage;10;Swindon and Chippenham;71971;14796;3072;17541;11582;2529;0;0;1755;0.297;0;0.599;0.103;0;0;0;0
Coventry East;Unknown (Reform gain from LAB);7;Coventry and Meriden;75801;4328;9649;2668;14136;3493;0;1051;1205;0.006;0.19;0;0.803;0;0;0;0
Coventry North West;Unknown (Reform gain from LAB);7;Coventry and Meriden;75057;5336;11938;3485;14982;4302;0;0;1266;0.008;0.301;0.003;0.684;0.003;0;0;0
Coventry South;Unknown (Reform gain from LAB);7;Coventry and Meriden;76262;6470;12362;4237;12676;4007;0;778;1274;0.038;0.434;0.003;0.517;0.007;0;0;0
Cramlington and Killingworth;Unknown (Reform gain from LAB);3;Northumberland;76228;6194;13907;3326;16837;2882;0;0;1911;0.009;0.322;0;0.668;0;0;0;0
Crawley;Unknown (Reform gain from LAB);12;Sussex West;75569;9126;9695;3898;14478;4047;0;2331;751;0.139;0.159;0.008;0.69;0.004;0;0;0
Crewe and Nantwich;Unknown (Reform gain from LAB);4;Cheshire;78423;6863;13187;3727;17577;2931;0;423;1441;0.011;0.249;0;0.739;0;0;0;0
Croydon East;Unknown (Reform gain from LAB);11;Croydon;76660;8494;11296;4948;12251;4339;0;0;984;0.104;0.374;0.011;0.503;0.008;0;0;0
Croydon South;Chris Philp;11;Croydon;74968;15312;10832;6348;9781;4297;0;851;755;0.664;0.189;0.021;0.121;0.004;0;0;0
Croydon West;Sarah Jones;11;Croydon;77942;3709;10795;5594;9328;5573;0;695;1131;0.009;0.554;0.046;0.348;0.042;0;0;0
Dagenham and Rainham;Unknown (Reform gain from LAB);11;Dagenham and Redbridge;76478;4375;9559;2870;15345;4234;0;0;1446;0.003;0.141;0.001;0.85;0.005;0;0;0
Darlington;Unknown (Reform gain from LAB);3;Teesside;70763;8178;10019;3150;15623;3258;0;0;939;0.06;0.152;0;0.788;0;0;0;0
Dartford;Unknown (Reform gain from LAB);12;Kent West;75426;10138;8174;4194;16125;4083;0;0;1115;0.132;0.05;0.007;0.809;0.001;0;0;0
Daventry;Unknown (Reform gain from CON);8;Northamptonshire;80879;12909;8820;7511;18005;3418;0;0;1406;0.218;0.04;0.015;0.726;0;0;0;0
Derby North;Unknown (Reform gain from LAB);8;Derbyshire South;71900;5879;11576;3465;14184;3879;0;0;980;0.022;0.312;0.001;0.665;0;0;0;0
Derby South;Unknown (Reform gain from LAB);8;Derbyshire South;72952;3618;7701;2898;14980;2578;0;4150;612;0.009;0.077;0.003;0.908;0.001;0;0;0
Derbyshire Dales;Unknown (Reform gain from LAB);8;Derbyshire North;73317;13388;11229;5968;13978;3582;0;0;1748;0.377;0.19;0.006;0.424;0.001;0;0;0
Derbyshire Mid;Unknown (Reform gain from LAB);8;Derbyshire South;69281;11707;10589;4189;14010;4096;0;337;1190;0.271;0.189;0.002;0.535;0.002;0;0;0
Derbyshire North East;Unknown (Reform gain from LAB);8;Derbyshire North;73139;11480;10080;3741;15169;3138;0;0;1271;0.238;0.128;0.001;0.632;0;0;0;0
Derbyshire South;Unknown (Reform gain from LAB);8;Derbyshire South;73714;9505;9919;4156;16231;2969;0;0;2253;0.1;0.13;0;0.768;0.001;0;0;0
Devon Central;Unknown (Reform gain from CON);10;Devon Central and East;75385;13084;10414;8106;14473;4442;0;0;1726;0.329;0.124;0.063;0.48;0.003;0;0;0
Devon North;Unknown (Reform gain from LIB);10;Somerset West and Barnstaple;79079;11797;2527;15530;15771;3155;0;0;1939;0.133;0;0.408;0.459;0;0;0;0
Devon South;Caroline Voaden;10;Devon South;70755;12195;2524;16617;13109;2457;0;0;1295;0.171;0;0.603;0.226;0;0;0;0
Devon South West;Unknown (Reform gain from CON);10;Devon South;77600;12901;9150;6674;17162;3870;0;0;1901;0.249;0.061;0.025;0.662;0.003;0;0;0
Dewsbury and Batley;Unknown (Reform gain from MIN);5;Wakefield and Dewsbury;71685;3057;4566;2552;12520;2370;0;10920;377;0.012;0.014;0.002;0.715;0.003;0;0.252;0.001
Didcot and Wantage;Olly Glover;12;Oxfordshire;80689;10909;6482;16772;14460;3486;0;0;1302;0.104;0.009;0.553;0.332;0.001;0;0;0
Doncaster Central;Unknown (Reform gain from LAB);5;Doncaster and Rotherham;74678;5482;9937;2405;15937;2358;0;852;1235;0.013;0.139;0;0.847;0;0;0;0
Doncaster East and the Isle of Axholme;Unknown (Reform gain from LAB);5;Doncaster and Rotherham;70154;9234;8355;2681;15364;2349;0;0;1152;0.104;0.073;0;0.823;0;0;0;0
Doncaster North;Unknown (Reform gain from LAB);5;Doncaster and Rotherham;69759;4865;9257;2060;9431;2152;0;0;4506;0.039;0.447;0.002;0.493;0.001;0;0;0.018
Dorking and Horley;Chris Coghlan;12;Surrey East;71850;13183;3156;16433;12238;3160;0;0;1156;0.242;0.001;0.575;0.18;0.001;0;0;0
Dorset Mid and North Poole;Vikki Slade;10;Dorset;75294;14734;3075;16675;9999;2898;0;0;2056;0.345;0.001;0.576;0.078;0;0;0;0
Dorset North;Unknown (Reform gain from CON);10;Dorset;72690;13234;2751;13144;15853;2580;0;0;1632;0.229;0;0.246;0.524;0;0;0;0
Dorset South;Unknown (Reform gain from LAB);10;Dorset;75924;11243;9258;7463;15486;3412;0;0;1617;0.221;0.09;0.041;0.645;0.001;0;0;0
Dorset West;Edward Morello;10;Dorset;75998;15193;2720;19746;9039;3091;0;0;2063;0.251;0;0.715;0.033;0;0;0;0
Dover and Deal;Unknown (Reform gain from LAB);12;Sussex East;76406;8250;11012;4017;17447;4181;0;128;2206;0.042;0.156;0.005;0.797;0;0;0;0
Droitwich and Evesham;Unknown (Reform gain from CON);7;Worcestershire;76624;14193;6015;5962;17831;3989;0;0;1495;0.293;0.009;0.007;0.69;0.001;0;0;0
Dudley;Unknown (Reform gain from LAB);7;Black Country;70151;6515;5530;2563;17149;2304;0;721;1534;0.019;0.007;0.001;0.973;0;0;0;0
Dulwich and West Norwood;Helen Hayes;11;Lambeth and Wandsworth;74265;3082;17161;6613;6447;9569;0;0;1120;0.002;0.869;0.018;0.018;0.092;0;0;0
Dunstable and Leighton Buzzard;Unknown (Reform gain from LAB);9;Bedfordshire;76742;11022;8847;6477;14611;3452;0;0;1206;0.239;0.092;0.02;0.648;0;0;0;0
Durham North;Unknown (Reform gain from LAB);3;County Durham;73235;4667;9705;4215;17925;2637;0;1194;842;0.001;0.098;0.001;0.898;0.001;0;0;0
Durham, City of;Unknown (Reform gain from LAB);3;County Durham;70582;4286;12050;5528;13609;3284;0;0;1315;0.006;0.376;0.013;0.602;0.002;0;0;0
Ealing Central and Acton;Rupa Huq;11;West London;78436;5711;14694;7965;9039;6947;0;1505;1112;0.023;0.721;0.08;0.135;0.04;0;0;0
Ealing North;James Murray;11;Southall;74820;6015;12763;4503;10123;4573;0;2461;1024;0.037;0.646;0.015;0.285;0.016;0;0;0
Ealing Southall;Deirdre Costigan;11;Southall;78669;4165;12808;5447;10959;5938;0;2973;2302;0.013;0.564;0.028;0.364;0.028;0;0;0.001
Earley and Woodley;Yuan Yang;12;Berkshire;73548;11349;12164;7268;8606;4254;0;0;1372;0.37;0.438;0.062;0.125;0.003;0;0;0
